crime_id,timestamp,date,time,year,month,day_of_week,hour,crime_type,ipc_bns_section,severity_score,district,police_station,location_name,location_type,latitude,longitude,weapon_used,investigation_status
DL-2015-010464,2015-01-15 13:14:06,2015-01-15,13:14,2015,1,Thursday,13,Snatching,IPC Sec 356 / 379,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.62874,77.219798,No,Untraced
DL-2015-017647,2015-01-15 15:04:51,2015-01-15,15:04,2015,1,Thursday,15,Burglary,IPC Sec 380 / 457,3,Central,Central Sector PS,"General Sector Road, Central",Public Park / Open Ground,28.788639,77.287575,No,Under Investigation
DL-2015-026346,2015-01-15 16:20:15,2015-01-15,16:20,2015,1,Thursday,16,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.553747,77.061839,No,Under Investigation
DL-2015-027990,2015-01-15 18:08:19,2015-01-15,18:08,2015,1,Thursday,18,Snatching,IPC Sec 356 / 379,3,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.647784,77.310681,Yes,Untraced
DL-2015-007692,2015-01-16 02:49:44,2015-01-16,02:49,2015,1,Friday,2,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.810572,77.04462,No,Chargesheet Filed
DL-2015-019405,2015-01-16 04:59:19,2015-01-16,04:59,2015,1,Friday,4,Motor Vehicle Theft,IPC Sec 379,2,North East,North East Sector PS,"General Sector Road, North East",Residential Colony,28.470302,77.053601,No,Chargesheet Filed
DL-2015-019017,2015-01-16 17:47:51,2015-01-16,17:47,2015,1,Friday,17,Snatching,IPC Sec 356 / 379,3,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.625528,77.078758,No,Chargesheet Filed
DL-2015-031044,2015-01-16 21:56:41,2015-01-16,21:56,2015,1,Friday,21,Motor Vehicle Theft,IPC Sec 379,2,Rohini,Rohini Sector PS,"General Sector Road, Rohini",Roadside / Highway,28.670369,77.230973,No,Under Investigation
DL-2015-024433,2015-01-17 03:12:54,2015-01-17,03:12,2015,1,Saturday,3,Robbery,IPC Sec 392 / 397,5,North,North Sector PS,"General Sector Road, North",Public Park / Open Ground,28.723827,77.092952,Yes,Under Investigation
DL-2015-007454,2015-01-17 04:37:13,2015-01-17,04:37,2015,1,Saturday,4,Burglary,IPC Sec 380 / 457,3,South East,South East Sector PS,"General Sector Road, South East",Public Park / Open Ground,28.662897,77.20341,No,Under Investigation
DL-2015-029756,2015-01-17 10:05:40,2015-01-17,10:05,2015,1,Saturday,10,Snatching,IPC Sec 356 / 379,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.530707,77.215507,Yes,Chargesheet Filed
DL-2015-015959,2015-01-17 15:13:07,2015-01-17,15:13,2015,1,Saturday,15,Snatching,IPC Sec 356 / 379,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.720772,77.101986,No,Chargesheet Filed
DL-2015-025800,2015-01-17 19:38:04,2015-01-17,19:38,2015,1,Saturday,19,Pickpocketing / Theft,IPC Sec 379,1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.656868,77.232744,No,Under Investigation
DL-2015-026641,2015-01-18 10:45:21,2015-01-18,10:45,2015,1,Sunday,10,Assault / Hurt,IPC Sec 323 / 325,4,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.798052,77.028381,Yes,Chargesheet Filed
DL-2015-019811,2015-01-18 10:47:04,2015-01-18,10:47,2015,1,Sunday,10,Pickpocketing / Theft,IPC Sec 379,1,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.6235,77.206482,No,Untraced
DL-2015-016563,2015-01-18 11:03:47,2015-01-18,11:03,2015,1,Sunday,11,Pickpocketing / Theft,IPC Sec 379,1,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.649092,77.185119,No,Under Investigation
DL-2015-002148,2015-01-18 18:35:06,2015-01-18,18:35,2015,1,Sunday,18,Snatching,IPC Sec 356 / 379,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.530184,77.223185,Yes,Chargesheet Filed
DL-2015-018969,2015-01-18 23:28:03,2015-01-18,23:28,2015,1,Sunday,23,Robbery,IPC Sec 392 / 397,5,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.671824,77.2823,Yes,Chargesheet Filed
DL-2015-020694,2015-01-19 10:37:03,2015-01-19,10:37,2015,1,Monday,10,Burglary,IPC Sec 380 / 457,3,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.849032,77.099511,No,Chargesheet Filed
DL-2015-001734,2015-01-19 12:12:17,2015-01-19,12:12,2015,1,Monday,12,Pickpocketing / Theft,IPC Sec 379,1,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.649796,77.196954,No,Untraced
DL-2015-030279,2015-01-19 12:19:00,2015-01-19,12:19,2015,1,Monday,12,Burglary,IPC Sec 380 / 457,3,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.534338,77.261656,No,Under Investigation
DL-2015-033313,2015-01-19 15:05:46,2015-01-19,15:05,2015,1,Monday,15,Eve Teasing / Harassment,IPC Sec 354 / 509,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.638269,77.218198,No,Under Investigation
DL-2015-001538,2015-01-20 13:07:38,2015-01-20,13:07,2015,1,Tuesday,13,Burglary,IPC Sec 380 / 457,3,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.857964,77.102815,No,Untraced
DL-2015-033886,2015-01-20 15:31:58,2015-01-20,15:31,2015,1,Tuesday,15,Pickpocketing / Theft,IPC Sec 379,1,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.62666,77.326448,No,Chargesheet Filed
DL-2015-003538,2015-01-20 17:21:25,2015-01-20,17:21,2015,1,Tuesday,17,Assault / Hurt,IPC Sec 323 / 325,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.69412,77.268241,No,Untraced
DL-2015-022547,2015-01-20 18:04:50,2015-01-20,18:04,2015,1,Tuesday,18,Pickpocketing / Theft,IPC Sec 379,1,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.654376,77.122403,No,Chargesheet Filed
DL-2015-012421,2015-01-20 19:56:20,2015-01-20,19:56,2015,1,Tuesday,19,Snatching,IPC Sec 356 / 379,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.689199,77.270809,Yes,Under Investigation
DL-2015-009590,2015-01-20 21:30:48,2015-01-20,21:30,2015,1,Tuesday,21,Robbery,IPC Sec 392 / 397,5,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.689137,77.276386,Yes,Chargesheet Filed
DL-2015-033530,2015-01-20 22:00:54,2015-01-20,22:00,2015,1,Tuesday,22,Eve Teasing / Harassment,IPC Sec 354 / 509,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.517801,77.219679,No,Chargesheet Filed
DL-2015-000417,2015-01-21 01:35:54,2015-01-21,01:35,2015,1,Wednesday,1,Burglary,IPC Sec 380 / 457,3,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.648463,77.184609,No,Chargesheet Filed
DL-2015-020938,2015-01-21 11:35:33,2015-01-21,11:35,2015,1,Wednesday,11,Snatching,IPC Sec 356 / 379,3,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.635288,77.116746,No,Under Investigation
DL-2015-027102,2015-01-21 13:50:25,2015-01-21,13:50,2015,1,Wednesday,13,Pickpocketing / Theft,IPC Sec 379,1,West,West Sector PS,"General Sector Road, West",Residential Colony,28.519198,76.980411,No,Under Investigation
DL-2015-027223,2015-01-21 15:36:35,2015-01-21,15:36,2015,1,Wednesday,15,Pickpocketing / Theft,IPC Sec 379,1,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.638416,77.218927,No,Untraced
DL-2015-009556,2015-01-21 17:58:56,2015-01-21,17:58,2015,1,Wednesday,17,Snatching,IPC Sec 356 / 379,3,Dwarka,Dwarka Sector PS,"General Sector Road, Dwarka",Residential Colony,28.562401,77.027068,Yes,Under Investigation
DL-2015-013755,2015-01-21 21:34:30,2015-01-21,21:34,2015,1,Wednesday,21,NDPS / Drug Offence,NDPS Act Sec 20 / 22,4,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.554703,77.200187,No,Chargesheet Filed
DL-2015-021750,2015-01-21 23:07:15,2015-01-21,23:07,2015,1,Wednesday,23,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector PS,"General Sector Road, Dwarka",Near Market,28.537438,77.133682,No,Under Investigation
DL-2015-020192,2015-01-22 01:00:27,2015-01-22,01:00,2015,1,Thursday,1,Motor Vehicle Theft,IPC Sec 379,2,South,South Sector PS,"General Sector Road, South",Public Park / Open Ground,28.503913,76.964501,No,Untraced
DL-2015-016798,2015-01-22 08:38:35,2015-01-22,08:38,2015,1,Thursday,8,Assault / Hurt,IPC Sec 323 / 325,4,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.525342,77.279421,Yes,Chargesheet Filed
DL-2015-022277,2015-01-22 11:27:10,2015-01-22,11:27,2015,1,Thursday,11,Motor Vehicle Theft,IPC Sec 379,2,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.664779,77.235711,No,Chargesheet Filed
DL-2015-005717,2015-01-22 18:58:37,2015-01-22,18:58,2015,1,Thursday,18,Pickpocketing / Theft,IPC Sec 379,1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.657207,77.234765,No,Chargesheet Filed
DL-2015-015561,2015-01-22 19:15:35,2015-01-22,19:15,2015,1,Thursday,19,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.561895,77.056145,No,Under Investigation
DL-2015-021135,2015-01-22 22:37:12,2015-01-22,22:37,2015,1,Thursday,22,Snatching,IPC Sec 356 / 379,3,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.652328,77.228576,No,Untraced
DL-2015-025335,2015-01-22 22:49:45,2015-01-22,22:49,2015,1,Thursday,22,Pickpocketing / Theft,IPC Sec 379,1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.653246,77.235541,No,Convicted
DL-2015-013207,2015-01-22 23:03:42,2015-01-22,23:03,2015,1,Thursday,23,Pickpocketing / Theft,IPC Sec 379,1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.573822,77.194367,No,Untraced
DL-2015-034838,2015-01-23 02:10:22,2015-01-23,02:10,2015,1,Friday,2,Motor Vehicle Theft,IPC Sec 379,2,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.639187,77.086449,No,Untraced
DL-2015-012438,2015-01-23 09:49:53,2015-01-23,09:49,2015,1,Friday,9,Snatching,IPC Sec 356 / 379,3,Outer North,Outer North Sector PS,"General Sector Road, Outer North",Public Park / Open Ground,28.464633,77.230746,No,Under Investigation
DL-2015-024801,2015-01-23 14:45:22,2015-01-23,14:45,2015,1,Friday,14,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.553702,77.065476,No,Under Investigation
DL-2015-028370,2015-01-23 15:53:39,2015-01-23,15:53,2015,1,Friday,15,Pickpocketing / Theft,IPC Sec 379,1,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.64952,77.218674,No,Chargesheet Filed
DL-2015-021831,2015-01-23 19:16:57,2015-01-23,19:16,2015,1,Friday,19,Motor Vehicle Theft,IPC Sec 379,2,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.628441,77.206208,No,Untraced
DL-2015-017956,2015-01-23 20:58:47,2015-01-23,20:58,2015,1,Friday,20,Snatching,IPC Sec 356 / 379,3,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.57343,77.190817,No,Under Investigation
DL-2015-019880,2015-01-24 00:52:26,2015-01-24,00:52,2015,1,Saturday,0,Motor Vehicle Theft,IPC Sec 379,2,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.526903,77.22243,No,Under Investigation
DL-2015-016710,2015-01-24 17:00:54,2015-01-24,17:00,2015,1,Saturday,17,Pickpocketing / Theft,IPC Sec 379,1,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.655995,77.319623,No,Chargesheet Filed
DL-2015-032698,2015-01-24 18:55:35,2015-01-24,18:55,2015,1,Saturday,18,Pickpocketing / Theft,IPC Sec 379,1,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.647374,77.309455,No,Under Investigation
DL-2015-003093,2015-01-24 19:14:25,2015-01-24,19:14,2015,1,Saturday,19,Snatching,IPC Sec 356 / 379,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.708664,77.116969,No,Chargesheet Filed
DL-2015-021105,2015-01-24 19:42:08,2015-01-24,19:42,2015,1,Saturday,19,Snatching,IPC Sec 356 / 379,3,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.651724,77.326103,No,Under Investigation
DL-2015-017661,2015-01-24 23:47:30,2015-01-24,23:47,2015,1,Saturday,23,Burglary,IPC Sec 380 / 457,3,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.571846,77.242856,No,Convicted
DL-2015-011186,2015-01-25 00:15:50,2015-01-25,00:15,2015,1,Sunday,0,Motor Vehicle Theft,IPC Sec 379,2,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.645396,77.121885,No,Under Investigation
DL-2015-023687,2015-01-25 08:25:02,2015-01-25,08:25,2015,1,Sunday,8,Snatching,IPC Sec 356 / 379,3,Central,Central Sector PS,"General Sector Road, Central",Near Market,28.635034,77.191888,No,Chargesheet Filed
DL-2015-015910,2015-01-25 12:31:33,2015-01-25,12:31,2015,1,Sunday,12,Burglary,IPC Sec 380 / 457,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.796555,77.030797,No,Untraced
DL-2015-014047,2015-01-25 21:10:55,2015-01-25,21:10,2015,1,Sunday,21,Snatching,IPC Sec 356 / 379,3,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.652503,77.194724,No,Under Investigation
DL-2015-034633,2015-01-25 21:38:17,2015-01-25,21:38,2015,1,Sunday,21,Robbery,IPC Sec 392 / 397,4,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.621793,77.323096,No,Cancelled / False FIR
DL-2015-015749,2015-01-25 23:29:41,2015-01-25,23:29,2015,1,Sunday,23,Robbery,IPC Sec 392 / 397,5,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.525773,77.275918,Yes,Chargesheet Filed
DL-2015-019129,2015-01-26 00:25:16,2015-01-26,00:25,2015,1,Monday,0,Robbery,IPC Sec 392 / 397,5,South,South Sector PS,"General Sector Road, South",Roadside / Highway,28.587151,76.966818,Yes,Convicted
DL-2015-021734,2015-01-26 03:45:14,2015-01-26,03:45,2015,1,Monday,3,Robbery,IPC Sec 392 / 397,4,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.797856,77.043012,No,Untraced
DL-2015-012826,2015-01-26 14:02:30,2015-01-26,14:02,2015,1,Monday,14,Burglary,IPC Sec 380 / 457,3,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.618902,77.060505,No,Untraced
DL-2015-010783,2015-01-26 14:22:42,2015-01-26,14:22,2015,1,Monday,14,Assault / Hurt,IPC Sec 323 / 325,4,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.694753,77.070074,Yes,Under Investigation
DL-2015-007700,2015-01-26 16:31:57,2015-01-26,16:31,2015,1,Monday,16,Snatching,IPC Sec 356 / 379,3,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.557809,77.190293,No,Chargesheet Filed
DL-2015-027558,2015-01-26 21:53:08,2015-01-26,21:53,2015,1,Monday,21,Snatching,IPC Sec 356 / 379,3,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.546171,77.195661,No,Under Investigation
DL-2015-005993,2015-01-27 00:26:30,2015-01-27,00:26,2015,1,Tuesday,0,Motor Vehicle Theft,IPC Sec 379,2,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.551662,77.185803,No,Chargesheet Filed
DL-2015-028104,2015-01-27 00:55:01,2015-01-27,00:55,2015,1,Tuesday,0,Motor Vehicle Theft,IPC Sec 379,2,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.67735,77.279222,No,Chargesheet Filed
DL-2015-020805,2015-01-27 06:47:45,2015-01-27,06:47,2015,1,Tuesday,6,Assault / Hurt,IPC Sec 323 / 325,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.669588,77.265461,Yes,Chargesheet Filed
DL-2015-025569,2015-01-27 09:09:52,2015-01-27,09:09,2015,1,Tuesday,9,Snatching,IPC Sec 356 / 379,3,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.672869,77.224558,No,Chargesheet Filed
DL-2015-017455,2015-01-27 10:26:12,2015-01-27,10:26,2015,1,Tuesday,10,Pickpocketing / Theft,IPC Sec 379,1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.569603,77.200147,No,Chargesheet Filed
DL-2015-029085,2015-01-27 17:39:38,2015-01-27,17:39,2015,1,Tuesday,17,Eve Teasing / Harassment,IPC Sec 354 / 509,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.526337,77.218458,No,Under Investigation
DL-2015-001330,2015-01-27 19:21:14,2015-01-27,19:21,2015,1,Tuesday,19,Motor Vehicle Theft,IPC Sec 379,2,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.669943,77.279292,No,Under Investigation
DL-2015-009819,2015-01-27 22:12:18,2015-01-27,22:12,2015,1,Tuesday,22,Motor Vehicle Theft,IPC Sec 379,2,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.625725,77.324301,No,Under Investigation
DL-2015-014611,2015-01-27 23:06:46,2015-01-27,23:06,2015,1,Tuesday,23,Robbery,IPC Sec 392 / 397,4,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.699554,77.074375,No,Under Investigation
DL-2015-004688,2015-01-28 01:29:35,2015-01-28,01:29,2015,1,Wednesday,1,Robbery,IPC Sec 392 / 397,5,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.632793,77.329714,Yes,Chargesheet Filed
DL-2015-012445,2015-01-28 02:28:26,2015-01-28,02:28,2015,1,Wednesday,2,Burglary,IPC Sec 380 / 457,3,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.627851,77.08134,No,Under Investigation
DL-2015-002407,2015-01-28 10:16:13,2015-01-28,10:16,2015,1,Wednesday,10,Eve Teasing / Harassment,IPC Sec 354 / 509,3,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.574791,77.196591,No,Under Investigation
DL-2015-030174,2015-01-28 10:42:03,2015-01-28,10:42,2015,1,Wednesday,10,Pickpocketing / Theft,IPC Sec 379,1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.654774,77.228579,No,Under Investigation
DL-2015-005395,2015-01-28 12:25:54,2015-01-28,12:25,2015,1,Wednesday,12,Burglary,IPC Sec 380 / 457,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.801052,77.032272,No,Chargesheet Filed
DL-2015-001124,2015-01-28 22:10:07,2015-01-28,22:10,2015,1,Wednesday,22,Motor Vehicle Theft,IPC Sec 379,2,Central,Central Sector PS,"General Sector Road, Central",Roadside / Highway,28.553854,76.99685,No,Under Investigation
DL-2015-032392,2015-01-28 23:11:45,2015-01-28,23:11,2015,1,Wednesday,23,Motor Vehicle Theft,IPC Sec 379,2,West,West Sector PS,"General Sector Road, West",Residential Colony,28.507465,77.090674,No,Under Investigation
DL-2015-027542,2015-01-29 01:34:19,2015-01-29,01:34,2015,1,Thursday,1,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.852859,77.087234,No,Under Investigation
DL-2015-021907,2015-01-29 01:37:53,2015-01-29,01:37,2015,1,Thursday,1,Burglary,IPC Sec 380 / 457,3,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.530916,77.271352,No,Chargesheet Filed
DL-2015-028053,2015-01-29 15:04:22,2015-01-29,15:04,2015,1,Thursday,15,Robbery,IPC Sec 392 / 397,5,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.522978,77.276353,Yes,Under Investigation
DL-2015-002020,2015-01-29 16:25:16,2015-01-29,16:25,2015,1,Thursday,16,Pickpocketing / Theft,IPC Sec 379,1,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.664327,77.232821,No,Convicted
DL-2015-012463,2015-01-30 00:09:59,2015-01-30,00:09,2015,1,Friday,0,Robbery,IPC Sec 392 / 397,5,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.560146,77.065185,Yes,Chargesheet Filed
DL-2015-028100,2015-01-30 11:22:48,2015-01-30,11:22,2015,1,Friday,11,Eve Teasing / Harassment,IPC Sec 354 / 509,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.522826,77.227817,No,Under Investigation
DL-2015-007688,2015-01-30 14:15:36,2015-01-30,14:15,2015,1,Friday,14,Robbery,IPC Sec 392 / 397,4,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.850446,77.092682,No,Chargesheet Filed
DL-2015-014932,2015-01-30 14:23:56,2015-01-30,14:23,2015,1,Friday,14,Motor Vehicle Theft,IPC Sec 379,2,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.691979,77.265839,No,Untraced
DL-2015-002688,2015-01-30 18:24:06,2015-01-30,18:24,2015,1,Friday,18,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.553896,77.050611,No,Under Investigation
