record_id,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2025-100105,Rohini,Rohini Sector 18,Rithala Metro Terminal,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-08,1,9,Saturday,1,1,0,28.720539,77.108273,4,0.817,High,1,Confirmed
DEL-FIR-2025-100106,South-West,RK Puram,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-10-01,21,54,Wednesday,0,0,0,28.559297,77.161479,4,0.587,Medium,0,Confirmed
DEL-FIR-2025-100107,Shahdara,Farsh Bazar,Vivek Vihar Block B,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-28,22,43,Wednesday,0,1,0,28.673381,77.308727,3,0.67,High,1,False Alarm / Dismissed
DEL-FIR-2025-100108,West,Rajouri Garden,Rajouri Garden Main Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-16,0,2,Monday,0,1,0,28.646833,77.120385,3,0.71,High,1,Confirmed
DEL-FIR-2025-100109,South-West,Vasant Vihar,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-03,22,50,Thursday,0,1,0,28.594083,77.162248,3,0.596,Medium,0,Confirmed
DEL-FIR-2025-100110,Outer,Mianwali Nagar,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-04-29,13,9,Tuesday,0,0,0,28.672966,77.105488,4,0.586,Medium,0,Confirmed
DEL-FIR-2025-100111,South-East,Sarita Vihar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-08-15,5,4,Friday,0,1,0,28.548136,77.25462,2,0.565,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-100112,South-East,Kalkaji,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-05,1,54,Friday,0,1,0,28.547074,77.25725,3,0.673,High,1,Confirmed
DEL-FIR-2025-100113,South-West,Delhi Cantt,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-01-05,0,17,Sunday,1,1,0,28.555745,77.158711,3,0.765,High,1,Confirmed
DEL-FIR-2025-100114,Shahdara,Farsh Bazar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-04-28,9,49,Monday,0,0,1,28.648361,77.315253,4,0.559,Medium,0,Confirmed
DEL-FIR-2025-100115,East,Pandav Nagar,Preet Vihar Commercial Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-12,21,43,Wednesday,0,0,0,28.641722,77.290495,3,0.432,Medium,0,Confirmed
DEL-FIR-2025-100116,East,Mayur Vihar 1,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-03-09,22,46,Sunday,1,1,0,28.629659,77.277602,4,0.848,High,1,Confirmed
DEL-FIR-2025-100117,Shahdara,Vivek Vihar,Vivek Vihar Block B,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-14,11,33,Sunday,1,0,0,28.676901,77.315431,3,0.507,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-100118,South-East,Kalkaji,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-08,20,29,Saturday,1,0,1,28.548956,77.255661,4,0.682,High,1,Confirmed
DEL-FIR-2025-100119,Outer,Mianwali Nagar,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-02,0,16,Thursday,0,1,0,28.672192,77.108904,3,0.611,Medium,0,Confirmed
DEL-FIR-2025-100120,Shahdara,Farsh Bazar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-12,0,6,Friday,0,1,0,,,3,0.647,Medium,0,Confirmed
DEL-FIR-2025-100121,Outer-North,Samaypur Badli,Shahbad Dairy Area,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-08-26,8,40,Tuesday,0,0,1,28.756803,77.11338,2,0.315,Low,0,Pending Investigation
DEL-FIR-2025-100122,West,Punjabi Bagh,Rajouri Garden Main Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-19,20,7,Wednesday,0,0,1,28.649483,77.123027,3,0.507,Medium,0,Confirmed
DEL-FIR-2025-100123,West,Janakpuri,Tilak Nagar Metro Station,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-10-28,17,26,Tuesday,0,0,1,28.634835,77.096553,4,0.607,Medium,0,Confirmed
DEL-FIR-2025-100124,West,Tilak Nagar,Rajouri Garden Main Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-20,8,2,Saturday,1,0,1,28.652126,77.125066,4,0.79,High,1,Confirmed
DEL-FIR-2025-100125,South,Hauz Khas,Malviya Nagar Shivalik Colony,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-07-23,23,3,Wednesday,0,1,0,28.532931,77.212489,3,0.574,Medium,0,Confirmed
DEL-FIR-2025-100126,Outer,Mangolpuri,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-01-26,13,1,Sunday,1,0,0,28.679131,77.105737,4,0.641,Medium,0,Confirmed
DEL-FIR-2025-100127,North,Civil Lines,Kamla Nagar Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-21,6,37,Monday,0,0,0,28.680101,77.197544,3,0.476,Medium,0,Pending Investigation
DEL-FIR-2025-100128,North-East,Jafrabad,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-04,4,8,Saturday,1,1,0,28.699583,77.263281,3,0.682,High,1,Confirmed
DEL-FIR-2025-100129,East,Preet Vihar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-15,7,37,Sunday,1,0,0,28.634502,77.279774,3,0.574,Medium,0,Confirmed
DEL-FIR-2025-100130,North,Maurice Nagar,Civil Lines Rajpur Road,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-05,20,49,Saturday,1,0,1,28.669969,77.225755,3,0.449,Medium,0,Confirmed
DEL-FIR-2025-100131,Rohini,Kanjhawala,Prashant Vihar Institutional Area,Bank & ATM Premises,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-04,21,33,Wednesday,0,0,0,28.715662,77.138002,3,0.392,Low,0,Confirmed
DEL-FIR-2025-100132,New Delhi,Mandir Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-16,3,58,Saturday,1,1,0,28.576111,77.198236,3,0.659,High,1,Confirmed
DEL-FIR-2025-100133,Dwarka,Dwarka Sector 10,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-31,21,35,Wednesday,0,0,0,28.554666,77.054566,3,0.473,Medium,0,Confirmed
DEL-FIR-2025-100134,Rohini,Begumpur,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-28,4,44,Friday,0,1,0,28.718011,77.118101,3,0.612,Medium,0,Pending Investigation
DEL-FIR-2025-100135,North-East,Bhajanpura,Jafrabad Main Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-21,13,21,Thursday,0,0,0,28.68309,77.267132,3,0.408,Low,0,Confirmed
DEL-FIR-2025-100136,South-West,Delhi Cantt,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-31,2,43,Sunday,1,1,0,28.592741,77.162029,4,0.781,High,1,Confirmed
DEL-FIR-2025-100137,Central,Karol Bagh,Chandni Chowk Main Street,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-01-31,21,35,Friday,0,0,0,28.653951,77.226932,4,0.646,Medium,0,Confirmed
DEL-FIR-2025-100138,South-West,RK Puram,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-27,13,55,Monday,0,0,0,28.54362,77.124603,3,0.493,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-100139,South-West,Mahipalpur,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-25,1,14,Tuesday,0,1,0,28.543216,77.128201,3,0.568,Medium,0,Confirmed
DEL-FIR-2025-100140,Central,Rajinder Nagar,Daryaganj Sunday Book Market Area,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-15,21,49,Saturday,1,0,0,28.653246,77.245468,3,0.503,Medium,0,Confirmed
DEL-FIR-2025-100141,New Delhi,Parliament Street,Barakhamba Road ATM Cluster,Bank & ATM Premises,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-23,19,58,Monday,0,0,1,28.6324,77.226259,3,0.483,Medium,0,Confirmed
DEL-FIR-2025-100142,North,Sadar Bazar,Kamla Nagar Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-29,0,5,Monday,0,1,0,28.679249,77.204101,3,0.705,High,1,Confirmed
DEL-FIR-2025-100143,South-West,Delhi Cantt,Vasant Kunj Promenade Mall,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-13,2,38,Thursday,0,1,0,28.536528,77.152319,3,0.551,Medium,0,Pending Investigation
DEL-FIR-2025-100144,North-East,Seelampur,Jafrabad Main Road,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-06,14,27,Saturday,1,0,0,28.681529,77.270256,4,0.67,High,1,Confirmed
DEL-FIR-2025-100145,South,Hauz Khas,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-31,3,43,Friday,0,1,0,28.543173,77.2098,3,0.583,Medium,0,Confirmed
DEL-FIR-2025-100146,New Delhi,Mandir Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-04-19,22,19,Saturday,1,1,0,28.629393,77.219389,3,0.772,High,1,Confirmed
DEL-FIR-2025-100147,South-East,Lajpat Nagar,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-14,5,8,Monday,0,1,0,28.53493,77.267547,3,0.631,Medium,0,Confirmed
DEL-FIR-2025-100148,Rohini,Rohini Sector 18,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-24,13,1,Sunday,1,0,0,28.71519,77.119442,3,0.551,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-100149,Dwarka,Uttam Nagar,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-27,0,7,Sunday,1,1,0,28.588076,77.065401,3,0.7,High,1,Confirmed
DEL-FIR-2025-100150,North-East,Khajuri Khas,Jafrabad Main Road,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-24,2,27,Monday,0,1,0,28.68189,77.270671,4,0.596,Medium,0,Confirmed
DEL-FIR-2025-100151,Rohini,Begumpur,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-03-28,7,21,Friday,0,0,0,28.742008,77.130939,2,0.383,Low,0,Confirmed
DEL-FIR-2025-100152,Rohini,Prashant Vihar,Begumpur Main Chowk,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-11-27,18,52,Thursday,0,0,1,28.72875,77.075584,2,0.307,Low,0,Pending Investigation
DEL-FIR-2025-100153,North,Civil Lines,Sadar Bazar Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-01,22,4,Tuesday,0,1,0,28.652604,77.213929,3,0.654,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2025-100154,North-West,Bharat Nagar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2025-11-22,18,41,Saturday,1,0,1,28.696601,77.168428,3,0.527,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-100155,East,Preet Vihar,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-21,3,19,Wednesday,0,1,0,28.606969,77.297866,3,0.603,Medium,0,Confirmed
DEL-FIR-2025-100156,Central,Chandni Chowk,Daryaganj Sunday Book Market Area,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-09,4,18,Sunday,1,1,0,28.64665,77.239534,3,0.651,High,1,Confirmed
DEL-FIR-2025-100157,Central,Rajinder Nagar,New Delhi Railway Station Gate 2,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-22,2,50,Wednesday,0,1,0,28.638209,77.218504,3,0.721,High,1,Confirmed
DEL-FIR-2025-100158,East,Mayur Vihar 1,Preet Vihar Commercial Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-22,1,28,Saturday,1,1,0,28.646118,77.294225,4,0.861,High,1,Pending Investigation
DEL-FIR-2025-100159,Shahdara,Farsh Bazar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-13,14,28,Wednesday,0,0,0,28.648459,77.320537,4,0.638,Medium,0,Confirmed
DEL-FIR-2025-100160,South-West,Delhi Cantt,RK Puram Sector 4 Complex,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-27,21,38,Monday,0,0,0,28.567403,77.177541,3,0.335,Low,0,Confirmed
DEL-FIR-2025-100161,Central,Karol Bagh,Daryaganj Sunday Book Market Area,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-03,3,46,Wednesday,0,1,0,28.648518,77.239075,4,0.574,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-100162,North,Kashmere Gate,Sadar Bazar Wholesale Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-02,3,19,Tuesday,0,1,0,28.653707,77.207837,4,0.817,High,1,Confirmed
DEL-FIR-2025-100163,Dwarka,Dwarka North,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-07,3,52,Friday,0,1,0,28.583244,77.05798,4,0.806,High,1,Confirmed
DEL-FIR-2025-100164,Shahdara,Anand Vihar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-07-05,3,1,Saturday,1,1,0,28.674155,77.288277,4,0.909,High,1,Confirmed
DEL-FIR-2025-100165,South-West,Vasant Vihar,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-21,17,18,Friday,0,0,1,28.593578,77.158926,3,0.405,Low,0,Confirmed
DEL-FIR-2025-100166,Shahdara,Anand Vihar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-11-02,19,8,Sunday,1,0,1,28.672249,77.287234,4,0.729,High,1,Confirmed
DEL-FIR-2025-100167,Outer,Sultanpuri,Peeragarhi Intersection & Metro,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-05-02,22,43,Friday,0,1,0,28.682341,77.091553,4,0.761,High,1,False Alarm / Dismissed
DEL-FIR-2025-100168,North-East,Bhajanpura,Khajuri Khas Flyover Junction,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-29,4,50,Friday,0,1,0,28.716699,77.254026,3,0.535,Medium,0,Pending Investigation
DEL-FIR-2025-100169,East,Kalyanpuri,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-28,1,32,Sunday,1,1,0,28.617272,77.315097,3,0.711,High,1,Confirmed
DEL-FIR-2025-100170,South,Saket,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-07-10,16,55,Thursday,0,0,0,28.543631,77.205883,2,0.411,Low,0,Confirmed
DEL-FIR-2025-100171,Outer,Mangolpuri,Peeragarhi Intersection & Metro,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-20,8,28,Saturday,1,0,1,28.677412,77.092991,3,0.64,Medium,0,Confirmed
DEL-FIR-2025-100172,Outer-North,Alipur,Narela Food Park & Mandi,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-07-22,13,3,Tuesday,0,0,0,28.846002,77.090045,2,0.427,Medium,0,Confirmed
DEL-FIR-2025-100173,Central,Paharganj,Daryaganj Sunday Book Market Area,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-21,22,41,Saturday,1,1,0,28.649913,77.236751,3,0.692,High,1,Confirmed
DEL-FIR-2025-100174,South-East,Nehru Place,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-10,0,0,Monday,0,1,0,28.547454,77.259331,4,0.694,High,1,Confirmed
DEL-FIR-2025-100175,North,Maurice Nagar,Kamla Nagar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-04,0,15,Wednesday,0,1,0,28.677289,77.198702,3,0.655,High,1,Confirmed
DEL-FIR-2025-100176,East,Kalyanpuri,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-02,15,38,Thursday,0,0,0,28.619519,77.313191,3,0.534,Medium,0,Confirmed
DEL-FIR-2025-100177,South,Malviya Nagar,Saket Select Citywalk Environs,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-02,23,36,Saturday,1,1,0,28.524271,77.218332,3,0.692,High,1,Confirmed
DEL-FIR-2025-100178,Rohini,Rohini Sector 18,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-08-29,21,24,Friday,0,0,0,28.716596,77.118102,3,0.389,Low,0,Confirmed
DEL-FIR-2025-100179,South-West,Vasant Kunj,RK Puram Sector 4 Complex,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-03,23,46,Wednesday,0,1,0,28.566205,77.186696,3,0.536,Medium,0,Confirmed
DEL-FIR-2025-100180,Shahdara,Vivek Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-17,22,11,Wednesday,0,1,0,28.6608,77.281567,3,0.679,High,1,Confirmed
DEL-FIR-2025-100181,East,Preet Vihar,Preet Vihar Commercial Complex,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-31,14,2,Saturday,1,0,0,28.645485,77.28731,3,0.563,Medium,0,Confirmed
DEL-FIR-2025-100182,Outer-North,Samaypur Badli,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-08-31,19,34,Sunday,1,0,1,28.79895,77.041666,2,0.471,Medium,0,Confirmed
DEL-FIR-2025-100183,South,Malviya Nagar,Malviya Nagar Shivalik Colony,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-05-20,18,21,Tuesday,0,0,1,28.533584,77.209346,2,0.327,Low,0,Confirmed
DEL-FIR-2025-100184,Outer-North,Alipur,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-21,9,31,Sunday,1,0,1,28.880515,77.126548,2,0.452,Medium,0,Confirmed
DEL-FIR-2025-100185,Rohini,Rohini Sector 18,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-04-03,0,52,Thursday,0,1,0,28.717113,77.11695,4,0.693,High,1,Confirmed
DEL-FIR-2025-100186,Central,Daryaganj,Daryaganj Sunday Book Market Area,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-20,1,10,Saturday,1,1,0,28.649004,77.239928,3,0.679,High,1,Confirmed
DEL-FIR-2025-100187,Shahdara,Farsh Bazar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-12-10,21,4,Wednesday,0,0,0,28.66347,77.285876,3,0.486,Medium,0,Confirmed
DEL-FIR-2025-100188,North-East,Seelampur,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-06,20,2,Thursday,0,0,1,28.703242,77.262238,3,0.313,Low,0,Confirmed
DEL-FIR-2025-100189,South-West,RK Puram,RK Puram Sector 4 Complex,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-08-19,22,43,Tuesday,0,1,0,28.563296,77.17327,3,0.547,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-100190,North-East,Jafrabad,Seelampur Metro & Market Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-23,19,41,Friday,0,0,1,28.66903,77.269761,3,0.519,Medium,0,Confirmed
DEL-FIR-2025-100191,Shahdara,Krishna Nagar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-14,3,16,Wednesday,0,1,0,28.660591,77.269548,3,0.542,Medium,0,Confirmed
DEL-FIR-2025-100192,Dwarka,Dwarka South,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-30,17,28,Sunday,1,0,1,28.621388,77.06627,3,0.529,Medium,0,Pending Investigation
DEL-FIR-2025-100193,Central,Daryaganj,Daryaganj Sunday Book Market Area,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-06-03,22,57,Tuesday,0,1,0,28.650911,77.241862,4,0.624,Medium,0,Pending Investigation
DEL-FIR-2025-100194,Outer-North,Samaypur Badli,Narela Food Park & Mandi,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-13,23,50,Thursday,0,1,0,28.846266,77.096541,3,0.662,High,1,Confirmed
DEL-FIR-2025-100195,South-West,Mahipalpur,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-11-10,99,8,Monday,0,0,1,28.558993,77.160163,3,0.46,Medium,0,Pending Investigation
DEL-FIR-2025-100196,West,Patel Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-06,2,4,Thursday,0,1,0,28.638288,77.094656,3,0.656,High,1,False Alarm / Dismissed
DEL-FIR-2025-100197,North-West,Bharat Nagar,Ashok Vihar Deep Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-28,17,40,Tuesday,0,0,1,28.686514,77.17649,3,0.519,Medium,0,Confirmed
DEL-FIR-2025-100198,West,Rajouri Garden,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-03-24,22,10,Monday,0,1,0,28.637075,77.13398,4,0.702,High,1,Confirmed
DEL-FIR-2025-100199,South-West,Delhi Cantt,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-05-21,18,35,Wednesday,0,0,1,28.554085,77.160223,2,0.441,Medium,0,Confirmed
DEL-FIR-2025-100200,Rohini,Kanjhawala,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-29,13,9,Saturday,1,0,0,28.742514,77.130156,4,0.726,High,1,Confirmed
DEL-FIR-2025-100201,Dwarka,Uttam Nagar,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-25,2,2,Tuesday,0,1,0,28.623233,77.065681,3,0.746,High,1,Confirmed
DEL-FIR-2025-100202,South,Mehrauli,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-05-29,14,34,Thursday,0,0,0,28.541194,77.203096,4,0.494,Medium,0,Confirmed
DEL-FIR-2025-100203,South,Malviya Nagar,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-01,5,28,Friday,0,1,0,28.526992,77.186309,3,0.632,Medium,0,Confirmed
